what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884292371
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884296731
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884302590
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884304933
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884307340
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884309886
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309884314433
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884315370
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309884317105
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884329510
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884331682
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309884345760
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309884346838
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309884348197
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884356056
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884360650
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309884362431
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309884374305
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884392679
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393133
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393164
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393195
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393226
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393258
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393304
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393336
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393367
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884393398
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884407038
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309884412632
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309884414038
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309884424037
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884435818
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436271
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436303
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436334
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436412
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436443
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436474
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884436677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884437052
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884442099
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884442115
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884451427
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884460895
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309884464786
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309884466286
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309884467426
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309884468254
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884469301
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309884471098
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309884473223
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884474160
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884476285
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884498315
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884500565
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884509268
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884511596
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309884515643
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884525455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884527533
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884585937
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884597734
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884599906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884601578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884602515
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884607140
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884607468
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884646483
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884655608
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884657358
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884667093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884669389
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884673749
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884674655
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884679717
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884716436
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884722045
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884728748
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884730779
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884749779
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309884757638
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884816153
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884822856
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309884827512
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309884829887
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884834528
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884837684
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884838122
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884854012
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884855809
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884858215
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884859153
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884955918
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884957418
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309884982714
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885013699
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309885029058
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885044464
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885046651
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885071901
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885075198
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885098245
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885115510
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1309885123401
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885124870
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885125604
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885125635
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309885197619
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309885199229
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885207635
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885216901
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885220541
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885230948
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885231713
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885248385
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885257916
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885265401
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885271588
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1309885275479
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885275697
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885275807
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885278807
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885282213
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885283088
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885283088
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1309885286244
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885286432
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885286525
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885287916
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885297166
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1309885298666
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885298853
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885298963
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885300557
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309885323306
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885336322
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309885337915
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885343290
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885346634
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885366821
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885393227
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885400774
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885406008
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885420102
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885490398
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885497523
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885499241
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885500398
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885504773
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885506679
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885514679
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885515882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885522944
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885531085
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885535975
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885562006
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885583600
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885585162
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885595881
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309885597381
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885642615
started,bundle,org.eclipse.help.base,3.4.0.v201002111343,"org.eclipse.help.base",1309885643146
started,bundle,org.eclipse.help.ui,3.4.1.v20090819_35x,"org.eclipse.help.ui",1309885643162
started,bundle,org.eclipse.equinox.http.jetty,2.0.0.v20090520-1800,"org.eclipse.equinox.http.jetty",1309885643271
started,bundle,org.eclipse.equinox.http.servlet,1.0.200.v20090520-1800,"org.eclipse.equinox.http.servlet",1309885643396
started,bundle,org.eclipse.equinox.http.registry,1.0.200.v20090520-1800,"org.eclipse.equinox.http.registry",1309885643693
started,bundle,org.eclipse.ui.browser,3.2.301.v20091215_35x,"org.eclipse.ui.browser",1309885643740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885681396
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309885686521
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309885690709
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309885690896
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885695615
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885757239
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309885773724
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.toggleOverwrite",1309885774396
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309885777927
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309885781442
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885791708
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309885801973
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1309885804630
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885817958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885829208
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885831536
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885838317
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885847114
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885849036
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885852411
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885870239
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885873411
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885879379
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885903442
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885905379
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885909442
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885909457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885918332
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309885921161
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309885922692
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885924286
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309885940036
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885947786
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885955817
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885957036
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885959942
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885962473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885994504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885995411
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885999036
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309885999036
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886000504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886000504
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886001614
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886001614
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886002754
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886002770
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886126614
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309886146614
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886147457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886149473
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886150395
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886151739
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886151754
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886153286
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886153286
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886154379
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886154379
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886155317
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886155317
