what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886249239
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886249379
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886251504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886253192
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886276301
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309886316082
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886317941
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886319737
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886319737
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886379529
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886415011
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886417214
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886418557
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886469631
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886472678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886473975
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309886515346
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886520861
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1309886520877
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886528986
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886531689
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886532423
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1309886532423
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.format",1309886533267
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1309886537094
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886540344
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886542047
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.navigate.openResource",1309886542047
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886543375
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886544781
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1309886544781
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886548406
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886549671
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.search.references.in.workspace",1309886549671
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886551078
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886551859
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.search.declarations.in.workspace",1309886551859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886552718
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886556452
executed,command,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.openSearchDialog",1309886556452
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309886559889
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886573888
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886576482
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.navigate.open.type.in.hierarchy",1309886576497
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886577044
opened,view,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.views.SearchView",1309886584075
activated,view,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.views.SearchView",1309886584090
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886584294
executed,command,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search.ui.openSearchDialog",1309886584309
error,log,,,"Problems encountered during text search.",1309886584419
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886584622
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886585793
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309886590137
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309886593699
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1309886597183
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309886601152
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309886603026
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1309886603589
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309886607151
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886610385
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886615604
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886615604
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886623291
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886623307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886629869
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886634166
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886721241
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886721273
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886725179
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886735678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886740303
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886740319
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886741709
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886745131
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886991656
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886993687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886994577
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309886995390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309887191433
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309887194870
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309887638649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309887639992
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309887640789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309887641727
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309887643680
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1309887648602
stopped,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1309887648602
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1309887648602
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1309887648602
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1309887648602
stopped,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1309887648602
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090930-2100_R35x,"org.eclipse.jdt.apt.ui",1309887648617
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1309887648617
stopped,bundle,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui",1309887649149
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1309887649149
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1309887649149
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1309887649149
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.resources.ui",1309887649149
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1309887649164
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1309887649164
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.help.ui",1309887649164
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1309887649180
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1309887649180
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1309887649180
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1309887649211
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1309887649211
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1309887649227
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1309887649242
stopped,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1309887649242
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring",1309887649274
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1309887649274
stopped,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1309887649274
stopped,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1309887649274
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1309887649274
stopped,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1309887649305
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1309887649321
stopped,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1309887649321
stopped,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1309887649321
stopped,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1309887649321
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.resources",1309887649336
stopped,bundle,org.eclipse.wst.common.snippets,1.1.301.v201001280015,"org.eclipse.wst.common.snippets",1309887649336
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.workbench.texteditor",1309887649352
stopped,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1309887649352
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1311193811185
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1311193811186
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1311193811187
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1311193811188
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1311193811189
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1311193811189
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1311193811190
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1311193811191
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1311193811192
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1311193811193
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1311193811194
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1311193811194
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1311193811195
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1311193811195
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1311193811195
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1311193811196
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1311193811197
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1311193811197
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1311193811213
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1311193811214
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1311193811214
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1311193811215
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1311193811216
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1311193811216
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1311193811217
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1311193811218
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1311193811218
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1311193811219
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1311193811220
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1311193811221
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1311193811222
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1311193811227
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1311193811228
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1311193811228
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1311193811229
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1311193811229
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1311193811230
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1311193811231
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1311193811231
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1311193811232
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1311193811242
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1311193811242
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1311193811243
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1311193811243
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1311193811243
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1311193811244
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1311193811244
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1311193811245
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1311193811246
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1311193811246
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1311193811246
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1311193811247
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1311193811247
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1311193811261
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1311193811263
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1311193811264
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1311193811264
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1311193811265
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1311193811265
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1311193811266
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1311193811280
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1311193811281
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1311193811282
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1311193811282
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1311193811282
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1311193811283
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1311193811295
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1311193811295
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1311193811296
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1311193811296
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1311193811297
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1311193811298
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1311193811324
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1311193811324
os,sysinfo,,,"win32",1311193811327
arch,sysinfo,,,"x86_64",1311193811327
ws,sysinfo,,,"win32",1311193811328
locale,sysinfo,,,"en_CA",1311193811328
processors,sysinfo,,,"4",1311193811328
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1311193811328
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1311193811328
java.specification.name,sysinfo,,,"Java Platform API Specification",1311193811328
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311193811328
java.specification.version,sysinfo,,,"1.6",1311193811328
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1311193811328
java.version,sysinfo,,,"1.6.0_23",1311193811328
java.vm.info,sysinfo,,,"mixed mode",1311193811328
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1311193811328
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1311193811328
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1311193811328
java.vm.specification.version,sysinfo,,,"1.0",1311193811328
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1311193811328
java.vm.version,sysinfo,,,"19.0-b09",1311193811328
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1311193811667
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1311193812752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311193813833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311193815735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311193820315
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311193905672
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311193907026
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311193911788
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311193911871
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1311193911941
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311193926565
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311193926566
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1311193927930
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1311193928256
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1311193929987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311193942220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311193949472
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311193949570
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1311193949639
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1311193962732
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1311193973305
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1311193973307
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1311193973327
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1311193973343
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1311193973356
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1311193973371
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1311193973371
